,Ceremony,Film,Award_Count,moviesearch
5550,50,"Robert Dornhelm and Earle Mack, Producers",0,"robertdornhelmandearlemack,producers"
5551,50,"Bill Brind, Torben Schioler and Tony Ianzelo, Producers",0,"billbrind,torbenschiolerandtonyianzelo,producers"
5552,50,"Harry Rasky, Producer",0,"harryrasky,producer"
5553,50,"James Klein, Julia Reichert and Miles Mogulescu, Producers",0,"jamesklein,juliareichertandmilesmogulescu,producers"
5554,50,"John Korty, Dan McCann and Warren L. Lockhart, Producers",1,"johnkorty,danmccannandwarrenl.lockhart,producers"
5555,50,"Moctesuma Esparza, Producer",0,"moctesumaesparza,producer"
5556,50,"Helen Whitney and DeWitt L. Sage, Jr., Producers",0,"helenwhitneyanddewittl.sage,jr.,producers"
5557,50,"John Joseph and Jan Stussy, Producers",1,"johnjosephandjanstussy,producers"
5558,50,"James R. Messenger and Paul N. Raimondi, Producers",0,"jamesr.messengerandpauln.raimondi,producers"
5559,50,"Douglas Gordon, Producer",0,"douglasgordon,producer"
5560,50,Michael Kahn,3,michaelkahn
5561,50,Walter Murch,1,waltermurch
5562,50,"Walter Hannemann, Angelo Ross",0,"walterhannemann,angeloross"
5563,50,"Paul Hirsch, Marcia Lucas, Richard Chew",1,"paulhirsch,marcialucas,richardchew"
5564,50,William Reynolds,2,williamreynolds
5565,50,Greece,0,greece
5566,50,France,9,france
5567,50,Israel,0,israel
5568,50,Italy,10,italy
5569,50,Spain,4,spain
5570,50,John Williams,4,johnwilliams
5571,50,Georges Delerue,1,georgesdelerue
5572,50,Maurice Jarre,3,mauricejarre
5573,50,Marvin Hamlisch,1,marvinhamlisch
5574,50,John Williams,4,johnwilliams
5575,50,Adaptation Score by Jonathan Tunick,1,adaptationscorebyjonathantunick
5576,50,Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,0,songscorebyalkashaandjoelhirschhorn;adaptationscorebyirwinkostal
5577,50,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Angela Morley,0,songscorebyrichardm.shermanandrobertb.sherman;adaptationscorebyangelamorley
5578,50,Music and Lyrics by Al Kasha and Joel Hirschhorn,2,musicandlyricsbyalkashaandjoelhirschhorn
5579,50,Music by Marvin Hamlisch; Lyrics by Carole Bayer Sager,0,musicbymarvinhamlisch;lyricsbycarolebayersager
5580,50,Music and Lyrics by Richard M. Sherman and Robert B. Sherman,1,musicandlyricsbyrichardm.shermanandrobertb.sherman
5581,50,Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins,0,musicbysammyfain;lyricsbycarolconnorsandaynrobbins
5582,50,Music and Lyrics by Joseph Brooks,1,musicandlyricsbyjosephbrooks
5583,50,"Charles H. Joffe, Producer",1,"charlesh.joffe,producer"
5584,50,"Ray Stark, Producer",0,"raystark,producer"
5585,50,"Richard Roth, Producer",0,"richardroth,producer"
5586,50,"Gary Kurtz, Producer",0,"garykurtz,producer"
5587,50,"Herbert Ross and Arthur Laurents, Producers",0,"herbertrossandarthurlaurents,producers"
5588,50,"Ishu Patel, Producer",0,"ishupatel,producer"
5589,50,"John Hubley, Faith Hubley and Garry Trudeau, Producers",0,"johnhubley,faithhubleyandgarrytrudeau,producers"
5590,50,"James Picker, Robert Grossman and Craig Whitaker, Producers",0,"jamespicker,robertgrossmanandcraigwhitaker,producers"
5591,50,"Co Hoedeman, Producer",1,"cohoedeman,producer"
5592,50,"William E. McEuen, Producer",0,"williame.mceuen,producer"
5593,50,"Jerry Butts, Producer",0,"jerrybutts,producer"
5594,50,"Beverly Shaffer and Yuki Yoshida, Producers",1,"beverlyshafferandyukiyoshida,producers"
5595,50,"Saul Bass, Producer",1,"saulbass,producer"
5596,50,"Philip Dauber, Producer",0,"philipdauber,producer"
5597,50,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",0,"robertknudson,robertj.glass,donmacdougall,genes.cantamessa"
5598,50,"Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",0,"waltergoss,dickalexander,tombeckert,robingregory"
5599,50,"Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme",0,"robertknudson,robertj.glass,richardtyler,jean-louisducarme"
5600,50,"Don MacDougall, Ray West, Bob Minkler, Derek Ball",1,"donmacdougall,raywest,bobminkler,derekball"
5601,50,"Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost",0,"theodoresoderberg,paulwells,douglaso.williams,jerryjost"
5602,50,"Roy Arbogast, Douglas Trumbull, Matthew Yuricich, Gregory Jein, Richard Yuricich",0,"royarbogast,douglastrumbull,matthewyuricich,gregoryjein,richardyuricich"
5603,50,"John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack",1,"johnstears,johndykstra,richardedlund,grantmccune,robertblalack"
5604,50,Peter Shaffer,1,petershaffer
5605,50,"Gavin Lambert, Lewis John Carlino",0,"gavinlambert,lewisjohncarlino"
5606,50,Alvin Sargent,2,alvinsargent
5607,50,Larry Gelbart,0,larrygelbart
5608,50,"Luis Buñuel, Jean-Claude Carrière",0,"luisbuñuel,jean-claudecarrière"
5609,50,"Woody Allen, Marshall Brickman",1,"woodyallen,marshallbrickman"
5610,50,Neil Simon,0,neilsimon
5611,50,Robert Benton,3,robertbenton
5612,50,George Lucas,0,georgelucas
5613,50,Arthur Laurents,0,arthurlaurents
5614,50,Star Wars,1,starwars
5615,50,Frank E. Warner,1,franke.warner
5616,50,,0,
5617,50,,0,
5618,50,,0,
5619,50,,0,
5620,50,,0,
5621,51,Heaven Can Wait,0,heavencanwait
5622,51,The Buddy Holly Story,0,thebuddyhollystory
5623,51,The Deer Hunter,1,thedeerhunter
5624,51,The Boys from Brazil,0,theboysfrombrazil
5625,51,Coming Home,2,cominghome
5626,51,Coming Home,2,cominghome
5627,51,Comes a Horseman,0,comesahorseman
5628,51,Midnight Express,0,midnightexpress
5629,51,The Deer Hunter,1,thedeerhunter
5630,51,Heaven Can Wait,0,heavencanwait
5631,51,Autumn Sonata,0,autumnsonata
5632,51,"Same Time, Next Year",0,"sametime,nextyear"
5633,51,An Unmarried Woman,0,anunmarriedwoman
5634,51,Coming Home,2,cominghome
5635,51,Interiors,0,interiors
5636,51,Heaven Can Wait,0,heavencanwait
5637,51,Coming Home,2,cominghome
5638,51,California Suite,1,californiasuite
5639,51,Interiors,0,interiors
5640,51,The Deer Hunter,1,thedeerhunter
5641,51,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson, Bruce Kay",0,"artdirection:deantavoularis,angelograham;setdecoration:georger.nelson,brucekay"
5642,51,Art Direction: Albert Brenner; Set Decoration: Marvin March,0,artdirection:albertbrenner;setdecoration:marvinmarch
5643,51,"Art Direction: Paul Sylbert, Edwin O'Donovan; Set Decoration: George Gaines",1,"artdirection:paulsylbert,edwino'donovan;setdecoration:georgegaines"
5644,51,Art Direction: Mel Bourne; Set Decoration: Daniel Robert,0,artdirection:melbourne;setdecoration:danielrobert
5645,51,"Art Direction: Tony Walton, Philip Rosenberg; Set Decoration: Edward Stewart, Robert Drumheller",0,"artdirection:tonywalton,philiprosenberg;setdecoration:edwardstewart,robertdrumheller"
5646,51,Nestor Almendros,1,nestoralmendros
5647,51,Vilmos Zsigmond,1,vilmoszsigmond
5648,51,William A. Fraker,0,williama.fraker
5649,51,Robert Surtees,2,robertsurtees
5650,51,Oswald Morris,1,oswaldmorris
5651,51,Renie Conley,0,renieconley
5652,51,Patricia Norris,0,patricianorris
5653,51,Anthony Powell,3,anthonypowell
5654,51,Paul Zastupnevich,0,paulzastupnevich
5655,51,Tony Walton,0,tonywalton
5656,51,Hal Ashby,1,halashby
5657,51,Michael Cimino,1,michaelcimino
5658,51,"Warren Beatty, Buck Henry",0,"warrenbeatty,buckhenry"
5659,51,Woody Allen,2,woodyallen
5660,51,Alan Parker,0,alanparker
5661,51,"Albert Lamorisse, Producer",0,"albertlamorisse,producer"
5662,51,"Alan Root, Producer",0,"alanroot,producer"
5663,51,"Jean-Pierre Dutilleux, Barry Williams and Michel Gast, Producers",0,"jean-pierredutilleux,barrywilliamsandmichelgast,producers"
5664,51,"Arnold Shapiro, Producer",1,"arnoldshapiro,producer"
5665,51,"Anne Bohlen, Lyn Goldfarb and Lorraine Gray, Producers",0,"annebohlen,lyngoldfarbandlorrainegray,producers"
5666,51,"Jerry Aronson, Producer",0,"jerryaronson,producer"
5667,51,"K.K. Kapil, Producer",0,"k.k.kapil,producer"
5668,51,"Jacqueline Phillips Shedd and Ben Shedd, Producers",1,"jacquelinephillipssheddandbenshedd,producers"
5669,51,"August Cinquegrana, Producer",0,"augustcinquegrana,producer"
5670,51,"J. Gary Mitchell, Producer",0,"j.garymitchell,producer"
5671,51,Robert E. Swink,0,roberte.swink
5672,51,Don Zimmerman,0,donzimmerman
5673,51,Peter Zinner,1,peterzinner
5674,51,Gerry Hambling,0,gerryhambling
5675,51,Stuart Baird,0,stuartbaird
5676,51,France,9,france
5677,51,German Federal Republic,0,germanfederalrepublic
5678,51,Hungary,2,hungary
5679,51,Italy,10,italy
5680,51,Union of Soviet Socialist Republics,3,unionofsovietsocialistrepublics
5681,51,Joe Renzetti,1,joerenzetti
5682,51,Jerry Wexler,0,jerrywexler
5683,51,Quincy Jones,0,quincyjones
5684,51,Jerry Goldsmith,1,jerrygoldsmith
5685,51,Ennio Morricone,1,enniomorricone
5686,51,Dave Grusin,1,davegrusin
5687,51,Giorgio Moroder,1,giorgiomoroder
5688,51,John Williams,4,johnwilliams
5689,51,Music and Lyrics by John Farrar,0,musicandlyricsbyjohnfarrar
5690,51,Music and Lyrics by Paul Jabara,1,musicandlyricsbypauljabara
5691,51,Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman,1,musicbymarvinhamlisch;lyricsbyalanbergmanandmarilynbergman
5692,51,Music by Charles Fox; Lyrics by Norman Gimbel,0,musicbycharlesfox;lyricsbynormangimbel
5693,51,Music and Lyrics by Richard M. Sherman and Robert B. Sherman,1,musicandlyricsbyrichardm.shermanandrobertb.sherman
5694,51,"Jerome Hellman, Producer",1,"jeromehellman,producer"
5695,51,"Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",1,"barryspikings,michaeldeeley,michaelciminoandjohnpeverall,producers"
5696,51,"Warren Beatty, Producer",0,"warrenbeatty,producer"
5697,51,"Alan Marshall and David Puttnam, Producers",0,"alanmarshallanddavidputtnam,producers"
5698,51,"Paul Mazursky and Tony Ray, Producers",0,"paulmazurskyandtonyray,producers"
5699,51,"Nico Crama, Producer",0,"nicocrama,producer"
5700,51,"Will Vinton, Producer",0,"willvinton,producer"
5701,51,"Eunice Macaulay and John Weldon, Producers",1,"eunicemacaulayandjohnweldon,producers"
5702,51,"Jim Belcher and Fern Field, Producers",0,"jimbelcherandfernfield,producers"
5703,51,"Andrew Sugerman, Producer",0,"andrewsugerman,producer"
5704,51,"Seth Pinsker, Producer",0,"sethpinsker,producer"
5705,51,"Taylor Hackford, Producer",1,"taylorhackford,producer"
5706,51,"Tex Rudloff, Joel Fein, Curly Thirlwell, Willie Burton",0,"texrudloff,joelfein,curlythirlwell,willieburton"
5707,51,"John K. Wilkinson, Robert W. Glass, Jr., John T. Reitz, Barry Thomas",0,"johnk.wilkinson,robertw.glass,jr.,johnt.reitz,barrythomas"
5708,51,"Richard Portman, William McCaughey, Aaron Rochin, Darin Knight",1,"richardportman,williammccaughey,aaronrochin,darinknight"
5709,51,"Robert Knudson, Robert J. Glass, Don MacDougall, Jack Solomon",0,"robertknudson,robertj.glass,donmacdougall,jacksolomon"
5710,51,"Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier, Roy Charman",0,"gordonk.mccallum,grahamhartstone,nicolaslemessurier,roycharman"
5711,51,Walter Newman,0,walternewman
5712,51,Neil Simon,0,neilsimon
5713,51,"Elaine May, Warren Beatty",0,"elainemay,warrenbeatty"
5714,51,Oliver Stone,3,oliverstone
5715,51,Bernard Slade,0,bernardslade
5716,51,Ingmar Bergman,0,ingmarbergman
5717,51,"Story by Nancy Dowd; Screenplay by Waldo Salt, Robert C. Jones",1,"storybynancydowd;screenplaybywaldosalt,robertc.jones"
5718,51,"Story by Michael Cimino, Deric Washburn, Louis Garfinkle, Quinn K. Redeker; Screenplay by Deric Washburn",0,"storybymichaelcimino,dericwashburn,louisgarfinkle,quinnk.redeker;screenplaybydericwashburn"
5719,51,Woody Allen,2,woodyallen
5720,51,Paul Mazursky,0,paulmazursky
5721,51,"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic",1,"lesbowie,colinchilvers,denyscoop,royfield,derekmeddings,zoranperisic"
5722,51,,0,
5723,51,,0,
5724,51,,0,
5725,51,,0,
5726,51,,0,
5727,51,,0,
5728,51,,0,
5729,51,,0,
5730,52,Kramer vs. Kramer,2,kramervs.kramer
5731,52,The China Syndrome,0,thechinasyndrome
5732,52,...And Justice for All,0,...andjusticeforall
5733,52,All That Jazz,0,allthatjazz
5734,52,Being There,1,beingthere
5735,52,Being There,1,beingthere
5736,52,Apocalypse Now,0,apocalypsenow
5737,52,The Rose,0,therose
5738,52,Kramer vs. Kramer,2,kramervs.kramer
5739,52,The Black Stallion,0,theblackstallion
5740,52,Starting Over,0,startingover
5741,52,Norma Rae,1,normarae
5742,52,The China Syndrome,0,thechinasyndrome
5743,52,Chapter Two,0,chaptertwo
5744,52,The Rose,0,therose
5745,52,Kramer vs. Kramer,2,kramervs.kramer
5746,52,Breaking Away,0,breakingaway
5747,52,Starting Over,0,startingover
5748,52,Manhattan,0,manhattan
5749,52,Kramer vs. Kramer,2,kramervs.kramer
5750,52,"Art Direction: Michael Seymour, Les Dilley, Roger Christian; Set Decoration: Ian Whittaker",0,"artdirection:michaelseymour,lesdilley,rogerchristian;setdecoration:ianwhittaker"
5751,52,"Art Direction: Philip Rosenberg, Tony Walton; Set Decoration: Edward Stewart, Gary Brink",1,"artdirection:philiprosenberg,tonywalton;setdecoration:edwardstewart,garybrink"
5752,52,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson",1,"artdirection:deantavoularis,angelograham;setdecoration:georger.nelson"
5753,52,Art Direction: George Jenkins; Set Decoration: Arthur Jeph Parker,0,artdirection:georgejenkins;setdecoration:arthurjephparker
5754,52,"Art Direction: Harold Michelson, Joe Jennings, Leon Harris, John Vallone; Set Decoration: Linda DeScenna",0,"artdirection:haroldmichelson,joejennings,leonharris,johnvallone;setdecoration:lindadescenna"
5755,52,Giuseppe Rotunno,0,giusepperotunno
5756,52,Vittorio Storaro,3,vittoriostoraro
5757,52,Frank Phillips,0,frankphillips
5758,52,Nestor Almendros,1,nestoralmendros
5759,52,William A. Fraker,0,williama.fraker
5760,52,Shirley Russell,0,shirleyrussell
5761,52,Albert Wolsky,2,albertwolsky
5762,52,William Ware Theiss,0,williamwaretheiss
5763,52,Judy Moorcroft,0,judymoorcroft
5764,52,"Piero Tosi, Ambra Danon",0,"pierotosi,ambradanon"
5765,52,Bob Fosse,1,bobfosse
5766,52,Francis Coppola,0,franciscoppola
5767,52,Peter Yates,0,peteryates
5768,52,Robert Benton,3,robertbenton
5769,52,Edouard Molinaro,0,edouardmolinaro
5770,52,"Ira Wohl, Producer",1,"irawohl,producer"
5771,52,"David A. Vassar, Producer",0,"davida.vassar,producer"
5772,52,"Paul Cowan and Jacques Bobet, Producers",0,"paulcowanandjacquesbobet,producers"
5773,52,"Steve Singer and Tom Priestley, Producers",0,"stevesingerandtompriestley,producers"
5774,52,"Glenn Silber and Barry Alexander Brown, Producers",0,"glennsilberandbarryalexanderbrown,producers"
5775,52,"Risto Teofilovski, Producer",0,"ristoteofilovski,producer"
5776,52,"Donald A. Connolly and James R. Messenger, Producers",0,"donalda.connollyandjamesr.messenger,producers"
5777,52,"Phillip Borsos, Producer",0,"phillipborsos,producer"
5778,52,"Saul J. Turell, Producer",1,"saulj.turell,producer"
5779,52,"Dick Young, Producer",0,"dickyoung,producer"
5780,52,Alan Heim,1,alanheim
5781,52,"Richard Marks, Walter Murch, Gerald B. Greenberg, Lisa Fruchtman",0,"richardmarks,waltermurch,geraldb.greenberg,lisafruchtman"
5782,52,Robert Dalva,0,robertdalva
5783,52,Jerry Greenberg,1,jerrygreenberg
5784,52,"Robert L. Wolfe, C. Timothy O'Meara",0,"robertl.wolfe,c.timothyo'meara"
5785,52,Poland,1,poland
5786,52,Spain,4,spain
5787,52,France,9,france
5788,52,Federal Republic of Germany,1,federalrepublicofgermany
5789,52,Italy,10,italy
5790,52,Lalo Schifrin,0,laloschifrin
5791,52,Dave Grusin,1,davegrusin
5792,52,Georges Delerue,1,georgesdelerue
5793,52,Jerry Goldsmith,1,jerrygoldsmith
5794,52,Henry Mancini,1,henrymancini
5795,52,Adaptation Score by Ralph Burns,2,adaptationscorebyralphburns
5796,52,Adaptation Score by Patrick Williams,0,adaptationscorebypatrickwilliams
5797,52,Song Score by Paul Williams and Kenny Ascher; Adaptation Score by Paul Williams,0,songscorebypaulwilliamsandkennyascher;adaptationscorebypaulwilliams
5798,52,Music by David Shire; Lyric by Alan Bergman and Marilyn Bergman,0,musicbydavidshire;lyricbyalanbergmanandmarilynbergman
5799,52,Music by David Shire; Lyric by Norman Gimbel,1,musicbydavidshire;lyricbynormangimbel
5800,52,Music by Henry Mancini; Lyric by Robert Wells,0,musicbyhenrymancini;lyricbyrobertwells
5801,52,Music and Lyric by Paul Williams and Kenny Ascher,0,musicandlyricbypaulwilliamsandkennyascher
5802,52,Music by Marvin Hamlisch; Lyric by Carole Bayer Sager,0,musicbymarvinhamlisch;lyricbycarolebayersager
5803,52,"Robert Alan Aurthur, Producer",0,"robertalanaurthur,producer"
5804,52,"Francis Coppola, Producer; Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",0,"franciscoppola,producer;fredroos,grayfredericksonandtomsternberg,co-producers"
5805,52,"Peter Yates, Producer",0,"peteryates,producer"
5806,52,"Stanley R. Jaffe, Producer",1,"stanleyr.jaffe,producer"
5807,52,"Tamara Asseyev and Alex Rose, Producers",0,"tamaraasseyevandalexrose,producers"
5808,52,"Bob Godfrey and Zlatko Grgic, Producers",0,"bobgodfreyandzlatkogrgic,producers"
5809,52,"Derek Lamb, Producer",1,"dereklamb,producer"
5810,52,"Paul Fierlinger, Producer",0,"paulfierlinger,producer"
5811,52,"Sarah Pillsbury and Ron Ellis, Producers",1,"sarahpillsburyandronellis,producers"
5812,52,"Roman Kroitor and Stefan Wodoslawsky, Producers",0,"romankroitorandstefanwodoslawsky,producers"
5813,52,"Carol Lowell and Ross Lowell, Producers",0,"carollowellandrosslowell,producers"
5814,52,"Saul Bass and Michael Britton, Producers",0,"saulbassandmichaelbritton,producers"
5815,52,"Harry Mathias, Jay Zukerman and Larry Hankin, Producers",0,"harrymathias,jayzukermanandlarryhankin,producers"
5816,52,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer",1,"waltermurch,markberger,richardbeggs,natboxer"
5817,52,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton",0,"arthurpiantadosi,lesfresholtz,michaelminkler,aloverton"
5818,52,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",0,"williammccaughey,aaronrochin,michaelj.kohut,jacksolomon"
5819,52,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",0,"robertknudson,robertj.glass,donmacdougall,genes.cantamessa"
5820,52,"Theodore Soderberg, Douglas Williams, Paul Wells, Jim Webb",0,"theodoresoderberg,douglaswilliams,paulwells,jimwebb"
5821,52,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling",1,"h.r.giger,carlorambaldi,brianjohnson,nickallder,denysayling"
5822,52,"Peter Ellenshaw, Art Cruickshank, Eustace Lycett, Danny Lee, Harrison Ellenshaw, Joe Hale",0,"peterellenshaw,artcruickshank,eustacelycett,dannylee,harrisonellenshaw,joehale"
5823,52,"Derek Meddings, Paul Wilson, John Evans",0,"derekmeddings,paulwilson,johnevans"
5824,52,"William A. Fraker, A. D. Flowers, Gregory Jein",0,"williama.fraker,a.d.flowers,gregoryjein"
5825,52,"Douglas Trumbull, John Dykstra, Richard Yuricich, Robert Swarthe, Dave Stewart, Grant McCune",0,"douglastrumbull,johndykstra,richardyuricich,robertswarthe,davestewart,grantmccune"
5826,52,"John Milius, Francis Coppola",0,"johnmilius,franciscoppola"
5827,52,Robert Benton,3,robertbenton
5828,52,"Francis Veber, Edouard Molinaro, Marcello Danon, Jean Poiret",0,"francisveber,edouardmolinaro,marcellodanon,jeanpoiret"
5829,52,Allan Burns,0,allanburns
5830,52,"Irving Ravetch, Harriet Frank, Jr.",0,"irvingravetch,harrietfrank,jr."
5831,52,"Robert Alan Aurthur, Bob Fosse",0,"robertalanaurthur,bobfosse"
5832,52,"Valerie Curtin, Barry Levinson",0,"valeriecurtin,barrylevinson"
5833,52,Steve Tesich,1,stevetesich
5834,52,"Mike Gray, T.S. Cook, James Bridges",0,"mikegray,t.s.cook,jamesbridges"
5835,52,"Woody Allen, Marshall Brickman",1,"woodyallen,marshallbrickman"
5836,52,Alan Splet,1,alansplet
